fecha,temp_max,temp_min,temp_promedio,lluvia_mm,viento_kmh,ciudad,region,mes,mes_nombre,trimestre,categoria_lluvia,categoria_temp
2024-07-06,26.6,15.2,20.1,3.2,6.4,Medellín,Andina,7,July,Q3,Lluvia leve,Templada
2024-07-07,28.0,15.6,20.9,0.1,10.1,Medellín,Andina,7,July,Q3,Lluvia leve,Templada
2024-07-08,27.7,14.9,20.7,0.0,13.4,Medellín,Andina,7,July,Q3,Sin lluvia,Templada
2024-07-09,27.4,15.8,20.8,0.2,8.5,Medellín,Andina,7,July,Q3,Lluvia leve,Templada
2024-07-10,26.5,16.3,20.9,0.5,12.6,Medellín,Andina,7,July,Q3,Lluvia leve,Templada
2024-07-11,27.7,16.1,21.0,0.7,10.4,Medellín,Andina,7,July,Q3,Lluvia leve,Templada
2024-07-12,26.4,16.9,20.4,5.9,10.7,Medellín,Andina,7,July,Q3,Lluvia leve,Templada
2024-07-13,27.6,15.5,20.8,0.6,13.2,Medellín,Andina,7,July,Q3,Lluvia leve,Templada
2024-07-14,27.7,15.7,20.9,0.2,12.1,Medellín,Andina,7,July,Q3,Lluvia leve,Templada
2024-07-15,27.8,15.5,20.9,0.6,7.9,Medellín,Andina,7,July,Q3,Lluvia leve,Templada
2024-07-16,28.9,16.6,20.9,1.5,9.4,Medellín,Andina,7,July,Q3,Lluvia leve,Templada
2024-07-17,27.7,16.5,20.6,3.5,8.4,Medellín,Andina,7,July,Q3,Lluvia leve,Templada
2024-07-18,26.2,16.0,20.3,2.7,5.0,Medellín,Andina,7,July,Q3,Lluvia leve,Templada
2024-07-19,26.6,15.9,20.2,1.6,7.2,Medellín,Andina,7,July,Q3,Lluvia leve,Templada
2024-07-20,27.8,15.8,20.5,0.2,16.0,Medellín,Andina,7,July,Q3,Lluvia leve,Templada
2024-07-21,27.9,15.4,20.8,3.3,12.6,Medellín,Andina,7,July,Q3,Lluvia leve,Templada
2024-07-22,27.9,15.8,21.0,1.8,11.3,Medellín,Andina,7,July,Q3,Lluvia leve,Templada
2024-07-23,27.8,15.3,20.5,2.3,8.2,Medellín,Andina,7,July,Q3,Lluvia leve,Templada
2024-07-24,28.3,14.4,20.8,0.1,13.0,Medellín,Andina,7,July,Q3,Lluvia leve,Templada
2024-07-25,28.8,15.9,21.5,1.0,14.9,Medellín,Andina,7,July,Q3,Lluvia leve,Templada
2024-07-26,28.0,16.2,21.0,11.2,8.0,Medellín,Andina,7,July,Q3,Lluvia moderada,Templada
2024-07-27,27.6,17.2,21.2,1.3,6.4,Medellín,Andina,7,July,Q3,Lluvia leve,Templada
2024-07-28,28.3,16.8,21.5,0.2,12.8,Medellín,Andina,7,July,Q3,Lluvia leve,Templada
2024-07-29,30.0,16.0,21.8,1.2,13.4,Medellín,Andina,7,July,Q3,Lluvia leve,Templada
2024-07-30,28.6,15.1,21.2,0.1,11.8,Medellín,Andina,7,July,Q3,Lluvia leve,Templada
2024-07-31,28.5,15.5,21.1,0.4,17.6,Medellín,Andina,7,July,Q3,Lluvia leve,Templada
2024-08-01,27.4,15.4,20.1,10.0,9.7,Medellín,Andina,8,August,Q3,Lluvia moderada,Templada
2024-08-02,28.9,14.6,21.1,0.0,12.6,Medellín,Andina,8,August,Q3,Sin lluvia,Templada
2024-08-03,27.6,16.5,20.5,7.4,6.8,Medellín,Andina,8,August,Q3,Lluvia leve,Templada
2024-08-04,27.3,16.0,20.7,5.6,8.4,Medellín,Andina,8,August,Q3,Lluvia leve,Templada
2024-08-05,25.5,16.7,20.1,10.4,7.2,Medellín,Andina,8,August,Q3,Lluvia moderada,Templada
2024-08-06,25.2,17.7,20.0,20.3,7.1,Medellín,Andina,8,August,Q3,Lluvia moderada,Templada
2024-08-07,24.7,16.7,19.8,15.9,7.2,Medellín,Andina,8,August,Q3,Lluvia moderada,Templada
2024-08-08,26.2,16.5,20.2,5.4,6.9,Medellín,Andina,8,August,Q3,Lluvia leve,Templada
2024-08-09,25.9,16.4,20.1,1.9,8.2,Medellín,Andina,8,August,Q3,Lluvia leve,Templada
2024-08-10,26.1,16.6,20.4,3.9,6.6,Medellín,Andina,8,August,Q3,Lluvia leve,Templada
2024-08-11,26.3,16.7,20.3,11.1,6.5,Medellín,Andina,8,August,Q3,Lluvia moderada,Templada
2024-08-12,27.5,16.5,20.7,5.8,10.5,Medellín,Andina,8,August,Q3,Lluvia leve,Templada
2024-08-13,27.0,16.4,20.6,3.7,9.4,Medellín,Andina,8,August,Q3,Lluvia leve,Templada
2024-08-14,28.0,15.9,20.9,1.1,12.4,Medellín,Andina,8,August,Q3,Lluvia leve,Templada
2024-08-15,28.4,15.8,21.2,0.1,15.5,Medellín,Andina,8,August,Q3,Lluvia leve,Templada
2024-08-16,28.1,16.6,21.3,1.3,9.5,Medellín,Andina,8,August,Q3,Lluvia leve,Templada
2024-08-17,28.7,16.4,21.6,0.0,11.7,Medellín,Andina,8,August,Q3,Sin lluvia,Templada
2024-08-18,27.7,14.9,20.6,0.0,14.3,Medellín,Andina,8,August,Q3,Sin lluvia,Templada
2024-08-19,28.4,15.9,21.3,0.0,14.1,Medellín,Andina,8,August,Q3,Sin lluvia,Templada
2024-08-20,27.8,16.4,21.3,0.4,12.9,Medellín,Andina,8,August,Q3,Lluvia leve,Templada
2024-08-21,28.6,16.5,21.1,3.8,5.9,Medellín,Andina,8,August,Q3,Lluvia leve,Templada
2024-08-22,26.0,16.9,20.3,14.3,6.8,Medellín,Andina,8,August,Q3,Lluvia moderada,Templada
2024-08-23,27.1,15.9,20.3,4.1,8.6,Medellín,Andina,8,August,Q3,Lluvia leve,Templada
2024-08-24,26.9,17.3,20.6,14.7,7.7,Medellín,Andina,8,August,Q3,Lluvia moderada,Templada
2024-08-25,25.7,16.8,20.3,15.1,4.5,Medellín,Andina,8,August,Q3,Lluvia moderada,Templada
2024-08-26,26.0,15.5,20.0,14.0,5.5,Medellín,Andina,8,August,Q3,Lluvia moderada,Templada
2024-08-27,27.7,16.1,20.7,0.1,14.6,Medellín,Andina,8,August,Q3,Lluvia leve,Templada
2024-08-28,28.2,16.3,21.2,0.0,13.4,Medellín,Andina,8,August,Q3,Sin lluvia,Templada
2024-08-29,27.7,16.1,20.4,17.3,9.6,Medellín,Andina,8,August,Q3,Lluvia moderada,Templada
2024-08-30,28.4,14.0,20.9,0.0,13.4,Medellín,Andina,8,August,Q3,Sin lluvia,Templada
2024-08-31,27.2,14.8,20.5,4.6,8.0,Medellín,Andina,8,August,Q3,Lluvia leve,Templada
2024-09-01,26.9,16.4,20.0,8.8,8.9,Medellín,Andina,9,September,Q3,Lluvia leve,Templada
2024-09-02,27.5,15.6,20.5,3.1,7.4,Medellín,Andina,9,September,Q3,Lluvia leve,Templada
2024-09-03,26.9,16.5,20.3,5.2,6.5,Medellín,Andina,9,September,Q3,Lluvia leve,Templada
2024-09-04,29.2,16.2,21.8,6.2,11.7,Medellín,Andina,9,September,Q3,Lluvia leve,Templada
2024-09-05,27.2,17.7,21.6,4.5,10.6,Medellín,Andina,9,September,Q3,Lluvia leve,Templada
2024-09-06,28.1,17.0,21.8,0.4,10.1,Medellín,Andina,9,September,Q3,Lluvia leve,Templada
2024-09-07,27.8,16.3,21.0,0.4,9.7,Medellín,Andina,9,September,Q3,Lluvia leve,Templada
2024-09-08,28.1,16.7,21.2,6.8,13.6,Medellín,Andina,9,September,Q3,Lluvia leve,Templada
2024-09-09,28.1,16.6,21.8,0.0,16.6,Medellín,Andina,9,September,Q3,Sin lluvia,Templada
2024-09-10,28.8,16.2,21.8,0.7,14.1,Medellín,Andina,9,September,Q3,Lluvia leve,Templada
2024-09-11,28.9,16.7,21.9,1.3,9.7,Medellín,Andina,9,September,Q3,Lluvia leve,Templada
2024-09-12,28.9,17.4,21.6,3.8,6.3,Medellín,Andina,9,September,Q3,Lluvia leve,Templada
2024-09-13,28.1,17.3,21.6,0.6,14.1,Medellín,Andina,9,September,Q3,Lluvia leve,Templada
2024-09-14,28.8,15.8,21.9,0.6,8.3,Medellín,Andina,9,September,Q3,Lluvia leve,Templada
2024-09-15,31.0,17.4,23.0,0.2,12.6,Medellín,Andina,9,September,Q3,Lluvia leve,Cálida
2024-09-16,29.0,18.1,21.7,11.4,9.8,Medellín,Andina,9,September,Q3,Lluvia moderada,Templada
2024-09-17,29.9,16.4,22.0,0.6,13.6,Medellín,Andina,9,September,Q3,Lluvia leve,Cálida
2024-09-18,31.3,16.7,22.8,0.0,15.9,Medellín,Andina,9,September,Q3,Sin lluvia,Cálida
2024-09-19,29.6,17.4,21.4,14.9,7.6,Medellín,Andina,9,September,Q3,Lluvia moderada,Templada
2024-09-20,27.7,17.7,21.0,6.8,8.3,Medellín,Andina,9,September,Q3,Lluvia leve,Templada
2024-09-21,25.9,16.1,20.2,9.9,6.9,Medellín,Andina,9,September,Q3,Lluvia leve,Templada
2024-09-22,24.8,16.2,19.7,14.4,5.6,Medellín,Andina,9,September,Q3,Lluvia moderada,Templada
2024-09-23,27.6,16.1,21.0,0.2,6.9,Medellín,Andina,9,September,Q3,Lluvia leve,Templada
2024-09-24,28.7,16.7,21.8,0.3,11.1,Medellín,Andina,9,September,Q3,Lluvia leve,Templada
2024-09-25,26.8,17.6,20.7,8.1,8.0,Medellín,Andina,9,September,Q3,Lluvia leve,Templada
2024-09-26,26.1,16.4,19.9,13.0,7.3,Medellín,Andina,9,September,Q3,Lluvia moderada,Templada
2024-09-27,26.7,15.7,20.0,8.1,5.5,Medellín,Andina,9,September,Q3,Lluvia leve,Templada
2024-09-28,24.4,16.6,19.3,13.6,7.9,Medellín,Andina,9,September,Q3,Lluvia moderada,Templada
2024-09-29,23.0,16.6,19.3,9.9,4.6,Medellín,Andina,9,September,Q3,Lluvia leve,Templada
2024-09-30,24.8,15.9,19.6,3.3,5.3,Medellín,Andina,9,September,Q3,Lluvia leve,Templada
2024-10-01,25.9,14.8,19.3,15.7,8.1,Medellín,Andina,10,October,Q4,Lluvia moderada,Templada
2024-10-02,26.0,15.6,19.1,7.8,6.5,Medellín,Andina,10,October,Q4,Lluvia leve,Templada
2024-10-03,27.3,16.4,20.6,3.0,7.7,Medellín,Andina,10,October,Q4,Lluvia leve,Templada
2024-10-04,26.5,17.0,19.9,8.7,8.1,Medellín,Andina,10,October,Q4,Lluvia leve,Templada
2024-10-05,26.4,16.4,20.4,0.8,8.5,Medellín,Andina,10,October,Q4,Lluvia leve,Templada
2024-10-06,23.7,16.6,19.5,13.5,5.6,Medellín,Andina,10,October,Q4,Lluvia moderada,Templada
2024-10-07,25.4,15.6,19.5,6.4,5.8,Medellín,Andina,10,October,Q4,Lluvia leve,Templada
2024-10-08,24.9,16.0,19.5,12.2,5.7,Medellín,Andina,10,October,Q4,Lluvia moderada,Templada
2024-10-09,25.7,15.9,19.7,8.4,5.7,Medellín,Andina,10,October,Q4,Lluvia leve,Templada
2024-10-10,23.9,16.3,19.5,2.9,5.5,Medellín,Andina,10,October,Q4,Lluvia leve,Templada
2024-10-11,28.2,15.8,20.7,0.1,13.3,Medellín,Andina,10,October,Q4,Lluvia leve,Templada
2024-10-12,27.4,16.1,20.8,0.1,13.0,Medellín,Andina,10,October,Q4,Lluvia leve,Templada
2024-10-13,27.9,16.4,20.6,12.4,11.5,Medellín,Andina,10,October,Q4,Lluvia moderada,Templada
2024-10-14,27.4,16.5,21.0,1.5,8.9,Medellín,Andina,10,October,Q4,Lluvia leve,Templada
2024-10-15,23.6,16.2,19.2,6.9,5.9,Medellín,Andina,10,October,Q4,Lluvia leve,Templada
2024-10-16,27.0,15.7,19.7,4.9,7.1,Medellín,Andina,10,October,Q4,Lluvia leve,Templada
2024-10-17,28.1,16.4,20.3,7.3,11.2,Medellín,Andina,10,October,Q4,Lluvia leve,Templada
2024-10-18,28.4,17.0,21.5,1.2,7.6,Medellín,Andina,10,October,Q4,Lluvia leve,Templada
2024-10-19,26.4,16.7,19.8,12.2,7.3,Medellín,Andina,10,October,Q4,Lluvia moderada,Templada
2024-10-20,26.1,16.4,19.5,11.9,5.9,Medellín,Andina,10,October,Q4,Lluvia moderada,Templada
2024-10-21,25.9,15.8,19.9,20.5,3.8,Medellín,Andina,10,October,Q4,Lluvia moderada,Templada
2024-10-22,25.1,15.7,19.7,14.9,5.8,Medellín,Andina,10,October,Q4,Lluvia moderada,Templada
2024-10-23,26.3,16.5,20.0,6.6,6.9,Medellín,Andina,10,October,Q4,Lluvia leve,Templada
2024-10-24,27.0,16.6,20.5,0.8,8.8,Medellín,Andina,10,October,Q4,Lluvia leve,Templada
2024-10-25,29.3,16.4,21.6,0.1,12.4,Medellín,Andina,10,October,Q4,Lluvia leve,Templada
2024-10-26,29.1,16.8,22.1,0.4,12.1,Medellín,Andina,10,October,Q4,Lluvia leve,Cálida
2024-10-27,27.7,17.7,21.0,13.9,7.3,Medellín,Andina,10,October,Q4,Lluvia moderada,Templada
2024-10-28,26.5,16.4,20.7,8.4,6.0,Medellín,Andina,10,October,Q4,Lluvia leve,Templada
2024-10-29,28.4,17.0,21.7,0.6,9.6,Medellín,Andina,10,October,Q4,Lluvia leve,Templada
2024-10-30,26.2,17.2,20.3,21.2,8.5,Medellín,Andina,10,October,Q4,Lluvia moderada,Templada
2024-10-31,24.0,16.6,20.0,4.0,6.1,Medellín,Andina,10,October,Q4,Lluvia leve,Templada
2024-11-01,22.4,15.6,18.4,20.3,6.7,Medellín,Andina,11,November,Q4,Lluvia moderada,Templada
2024-11-02,24.9,15.8,19.3,2.6,8.4,Medellín,Andina,11,November,Q4,Lluvia leve,Templada
2024-11-03,25.3,15.3,19.3,7.1,8.7,Medellín,Andina,11,November,Q4,Lluvia leve,Templada
2024-11-04,23.6,15.0,18.8,7.8,7.7,Medellín,Andina,11,November,Q4,Lluvia leve,Templada
2024-11-05,25.6,14.6,19.0,7.4,4.3,Medellín,Andina,11,November,Q4,Lluvia leve,Templada
2024-11-06,26.2,16.5,19.8,6.4,5.6,Medellín,Andina,11,November,Q4,Lluvia leve,Templada
2024-11-07,24.2,17.0,19.9,6.6,6.5,Medellín,Andina,11,November,Q4,Lluvia leve,Templada
2024-11-08,23.8,15.3,18.5,58.4,6.4,Medellín,Andina,11,November,Q4,Lluvia fuerte,Templada
2024-11-09,24.1,16.3,19.5,11.7,8.5,Medellín,Andina,11,November,Q4,Lluvia moderada,Templada
2024-11-10,24.0,17.6,19.5,21.2,7.1,Medellín,Andina,11,November,Q4,Lluvia moderada,Templada
2024-11-11,23.6,15.0,18.5,8.6,5.1,Medellín,Andina,11,November,Q4,Lluvia leve,Templada
2024-11-12,24.0,14.9,19.1,5.4,5.6,Medellín,Andina,11,November,Q4,Lluvia leve,Templada
2024-11-13,24.2,15.8,19.4,2.5,6.6,Medellín,Andina,11,November,Q4,Lluvia leve,Templada
2024-11-14,23.9,16.3,19.0,3.1,6.2,Medellín,Andina,11,November,Q4,Lluvia leve,Templada
2024-11-15,25.3,14.2,19.5,4.2,4.6,Medellín,Andina,11,November,Q4,Lluvia leve,Templada
2024-11-16,24.5,16.9,19.7,6.1,4.1,Medellín,Andina,11,November,Q4,Lluvia leve,Templada
2024-11-17,25.0,17.1,19.9,6.3,5.6,Medellín,Andina,11,November,Q4,Lluvia leve,Templada
2024-11-18,26.0,16.9,19.8,9.6,6.5,Medellín,Andina,11,November,Q4,Lluvia leve,Templada
2024-11-19,24.7,15.9,19.4,10.8,8.0,Medellín,Andina,11,November,Q4,Lluvia moderada,Templada
2024-11-20,25.7,15.5,19.4,15.1,5.2,Medellín,Andina,11,November,Q4,Lluvia moderada,Templada
2024-11-21,25.1,17.0,19.2,15.9,5.0,Medellín,Andina,11,November,Q4,Lluvia moderada,Templada
2024-11-22,24.4,16.2,19.4,13.8,8.6,Medellín,Andina,11,November,Q4,Lluvia moderada,Templada
2024-11-23,24.3,16.4,19.4,13.1,5.4,Medellín,Andina,11,November,Q4,Lluvia moderada,Templada
2024-11-24,26.6,16.3,20.6,3.4,7.7,Medellín,Andina,11,November,Q4,Lluvia leve,Templada
2024-11-25,28.7,17.5,21.8,0.3,9.1,Medellín,Andina,11,November,Q4,Lluvia leve,Templada
2024-11-26,27.2,17.2,21.0,4.3,7.5,Medellín,Andina,11,November,Q4,Lluvia leve,Templada
2024-11-27,25.8,16.1,20.1,4.8,4.8,Medellín,Andina,11,November,Q4,Lluvia leve,Templada
2024-11-28,27.1,16.5,20.8,1.4,5.8,Medellín,Andina,11,November,Q4,Lluvia leve,Templada
2024-11-29,26.8,17.1,20.8,0.7,9.4,Medellín,Andina,11,November,Q4,Lluvia leve,Templada
2024-11-30,27.8,16.2,21.2,0.0,14.8,Medellín,Andina,11,November,Q4,Sin lluvia,Templada
2024-12-01,28.0,17.3,21.7,0.5,11.7,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-02,27.6,17.5,20.7,6.9,4.7,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-03,26.8,17.3,20.7,3.3,6.0,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-04,26.5,17.0,20.8,2.6,8.0,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-05,26.6,17.8,21.0,1.9,5.8,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-06,26.4,17.2,20.3,8.5,6.1,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-07,27.3,15.9,20.2,0.5,10.7,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-08,28.1,14.8,20.4,0.0,12.0,Medellín,Andina,12,December,Q4,Sin lluvia,Templada
2024-12-09,27.5,17.2,21.4,0.9,11.4,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-10,27.5,16.0,21.3,0.2,13.0,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-11,27.7,16.8,21.3,1.6,7.0,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-12,28.4,17.0,21.3,0.5,8.8,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-13,28.0,17.1,20.9,0.2,6.8,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-14,26.1,17.3,20.6,4.2,4.6,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-15,24.4,16.8,19.5,6.3,6.0,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-16,24.7,15.8,19.7,7.5,10.0,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-17,27.4,16.7,21.1,0.3,10.1,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-18,27.9,16.6,21.0,0.2,8.6,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-19,28.0,17.0,21.4,0.5,8.9,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-20,26.5,17.0,20.9,3.3,6.1,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-21,25.4,16.9,20.4,6.4,4.2,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-22,26.1,16.9,20.3,5.2,6.9,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-23,26.2,16.5,20.4,5.9,6.9,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-24,24.9,17.5,20.4,4.6,4.8,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-25,25.9,16.9,20.0,9.1,5.6,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-26,24.6,16.4,19.7,4.0,7.1,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-27,25.7,16.7,19.9,17.6,5.5,Medellín,Andina,12,December,Q4,Lluvia moderada,Templada
2024-12-28,25.6,15.8,19.6,12.2,6.3,Medellín,Andina,12,December,Q4,Lluvia moderada,Templada
2024-12-29,25.4,16.5,19.7,5.3,6.9,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-30,22.9,16.8,19.2,7.4,6.7,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-31,25.6,15.5,19.1,9.9,5.6,Medellín,Andina,12,December,Q4,Lluvia leve,Templada
2024-01-01,25.9,19.3,21.8,7.8,6.5,Cali,Pacífica,1,January,Q1,Lluvia leve,Templada
2024-01-02,26.7,18.7,22.3,4.5,4.6,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-03,26.4,20.0,22.4,5.3,4.7,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-04,26.8,18.9,22.3,2.3,5.7,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-05,27.0,18.1,22.2,0.5,7.6,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-06,27.5,18.4,22.9,0.0,6.3,Cali,Pacífica,1,January,Q1,Sin lluvia,Cálida
2024-01-07,27.6,18.7,22.9,0.3,5.8,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-08,27.8,20.3,23.0,0.7,6.0,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-09,27.2,18.7,22.6,3.0,4.4,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-10,26.9,18.9,22.1,7.2,5.6,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-11,26.7,18.8,22.1,2.4,5.8,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-12,25.6,19.2,21.5,11.1,4.4,Cali,Pacífica,1,January,Q1,Lluvia moderada,Templada
2024-01-13,25.4,18.5,21.4,13.3,5.9,Cali,Pacífica,1,January,Q1,Lluvia moderada,Templada
2024-01-14,27.1,19.5,22.8,1.1,5.6,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-15,27.8,19.8,23.4,3.2,7.5,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-16,27.8,19.4,23.7,0.5,9.6,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-17,27.7,19.1,23.4,5.6,7.9,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-18,27.9,19.6,23.5,0.1,6.5,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-19,27.9,20.0,23.6,1.1,6.9,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-20,27.3,19.8,23.0,6.1,5.8,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-21,27.3,19.6,23.2,2.1,4.4,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-22,28.6,19.8,24.0,0.0,6.8,Cali,Pacífica,1,January,Q1,Sin lluvia,Cálida
2024-01-23,29.3,21.1,24.8,0.1,8.6,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-24,29.0,22.0,25.0,0.1,9.1,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-25,29.7,21.5,24.9,0.3,8.8,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-26,29.5,21.5,24.5,3.0,5.4,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-27,27.9,19.8,23.7,0.4,7.9,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-28,29.1,20.3,24.3,1.6,8.1,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-29,28.6,19.8,23.9,0.4,6.0,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-30,28.6,20.6,24.0,3.0,7.5,Cali,Pacífica,1,January,Q1,Lluvia leve,Cálida
2024-01-31,27.4,20.1,23.3,0.0,5.0,Cali,Pacífica,1,January,Q1,Sin lluvia,Cálida
2024-02-01,28.4,19.8,23.4,2.8,4.6,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-02,26.1,19.9,22.2,23.1,7.1,Cali,Pacífica,2,February,Q1,Lluvia moderada,Cálida
2024-02-03,26.5,19.7,22.1,8.6,7.9,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-04,25.2,19.4,22.0,6.6,5.4,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-05,23.4,19.7,21.2,21.5,6.1,Cali,Pacífica,2,February,Q1,Lluvia moderada,Templada
2024-02-06,26.6,18.9,22.3,5.3,7.7,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-07,27.8,18.7,23.2,0.2,8.4,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-08,27.6,20.6,23.2,5.3,5.2,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-09,27.9,19.7,23.1,3.8,5.5,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-10,27.9,19.7,23.0,5.4,5.1,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-11,27.4,19.6,22.8,3.8,4.3,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-12,27.6,19.3,22.7,8.3,5.8,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-13,27.8,19.2,23.1,0.2,5.8,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-14,28.6,19.5,24.1,1.2,7.0,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-15,30.0,20.5,24.5,3.8,8.2,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-16,28.8,20.2,24.1,3.6,6.9,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-17,27.2,20.1,23.3,1.7,4.9,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-18,28.3,19.5,23.4,1.6,6.1,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-19,28.2,20.4,23.4,3.0,7.8,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-20,28.1,20.0,23.3,6.4,10.6,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-21,22.6,19.8,21.0,62.6,5.6,Cali,Pacífica,2,February,Q1,Lluvia fuerte,Templada
2024-02-22,27.1,18.0,22.1,1.8,8.7,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-23,28.2,19.0,23.0,0.4,10.3,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-24,27.6,19.2,22.8,3.0,10.3,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-25,26.7,18.7,22.0,3.2,5.5,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-26,27.7,17.7,22.4,1.2,8.2,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-27,27.2,18.7,22.7,5.0,8.7,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-28,28.9,20.1,23.5,6.6,5.8,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-02-29,27.4,19.8,23.1,2.9,4.6,Cali,Pacífica,2,February,Q1,Lluvia leve,Cálida
2024-03-01,27.3,19.5,22.5,6.1,6.4,Cali,Pacífica,3,March,Q1,Lluvia leve,Cálida
2024-03-02,27.5,18.9,22.3,0.5,8.4,Cali,Pacífica,3,March,Q1,Lluvia leve,Cálida
2024-03-03,26.2,19.0,22.2,1.0,6.1,Cali,Pacífica,3,March,Q1,Lluvia leve,Cálida
2024-03-04,28.1,19.1,23.4,0.5,6.1,Cali,Pacífica,3,March,Q1,Lluvia leve,Cálida
2024-03-05,28.3,19.1,23.2,2.9,5.8,Cali,Pacífica,3,March,Q1,Lluvia leve,Cálida
2024-03-06,28.8,20.0,23.7,0.8,6.2,Cali,Pacífica,3,March,Q1,Lluvia leve,Cálida
